 2.63000E+02  1.90240E+04
 2.43000E+02  1.91150E+04
 2.05000E+02  1.92860E+04
 2.34000E+02  1.91930E+04
 3.00000E+01  1.93990E+04
 5.40000E+01  1.93350E+04
 2.31000E+02  1.92710E+04

