 2.63000E+02  1.90240E+04
 2.43000E+02  1.91150E+04
 2.31000E+02  1.92710E+04
 1.98000E+02  1.93610E+04
 2.05000E+02  1.92860E+04
 2.34000E+02  1.91930E+04

